,ID,bed,bath,acre_lot,state,zip_code,house_size,prev_sold_date,price,price_per_sqfoot,month
486,50583,3.0,2.0,0.13,Connecticut,6112,1244.0,2021-09-30 00:00:00.000000,229900.0,185.0,2021-09
487,50587,3.0,2.0,0.33,Connecticut,6095,1907.0,2021-10-18 00:00:00.000000,249525.0,131.0,2021-10
488,50607,7.0,5.0,0.17,Connecticut,6112,3632.0,2021-03-11 00:00:00.000000,264500.0,73.0,2021-03
489,50624,3.0,2.0,0.24,Connecticut,6112,1290.0,2021-11-17 00:00:00.000000,259900.0,201.0,2021-11
490,50633,3.0,3.0,1.0,Connecticut,6082,2010.0,2022-01-06 00:00:00.000000,495000.0,246.0,2022-01
491,50661,3.0,2.0,0.63,Connecticut,6108,2189.0,2021-05-21 00:00:00.000000,299900.0,137.0,2021-05
492,50676,3.0,1.0,0.35,Connecticut,6096,996.0,2021-12-03 00:00:00.000000,269900.0,271.0,2021-12
493,50739,3.0,2.0,0.93,Connecticut,6029,1028.0,2021-11-10 00:00:00.000000,259900.0,253.0,2021-11
494,50752,5.0,3.0,0.35,Connecticut,6082,2064.0,2021-04-05 00:00:00.000000,349900.0,170.0,2021-04
495,50768,3.0,3.0,3.11,Massachusetts,1095,2275.0,2021-06-18 00:00:00.000000,599000.0,263.0,2021-06
496,50778,3.0,3.0,0.5,Connecticut,6082,1904.0,2021-06-28 00:00:00.000000,319900.0,168.0,2021-06
497,50785,8.0,3.0,0.14,Connecticut,6120,3139.0,2021-09-30 00:00:00.000000,269900.0,86.0,2021-09
498,50867,4.0,3.0,0.46,Massachusetts,1075,2108.0,2021-09-21 00:00:00.000000,400000.0,190.0,2021-09
499,50870,4.0,3.0,0.45,Connecticut,6066,1527.0,2021-10-27 00:00:00.000000,339900.0,223.0,2021-10
500,50911,3.0,2.0,0.16,Massachusetts,1108,1181.0,2021-06-15 00:00:00.000000,244900.0,207.0,2021-06
501,50916,4.0,1.0,0.91,Massachusetts,1027,1404.0,2021-09-23 00:00:00.000000,349900.0,249.0,2021-09
502,50920,3.0,2.0,0.63,Connecticut,6082,1308.0,2021-10-13 00:00:00.000000,269900.0,206.0,2021-10
503,50990,2.0,2.0,0.28,Connecticut,6096,947.0,2021-11-01 00:00:00.000000,247900.0,262.0,2021-11
504,50992,4.0,2.0,0.19,Connecticut,6108,1392.0,2021-10-18 00:00:00.000000,279900.0,201.0,2021-10
505,50998,4.0,2.0,0.15,Massachusetts,1069,1922.0,2021-09-20 00:00:00.000000,189000.0,98.0,2021-09
506,51000,3.0,2.0,0.14,Massachusetts,1151,1799.0,2021-12-14 00:00:00.000000,299000.0,166.0,2021-12
507,51060,5.0,2.0,0.11,Massachusetts,1108,1634.0,2021-10-12 00:00:00.000000,269000.0,165.0,2021-10
508,51070,3.0,2.0,0.16,Connecticut,6016,1320.0,2021-04-06 00:00:00.000000,214900.0,163.0,2021-04
509,51089,3.0,1.0,0.17,Massachusetts,1109,1085.0,2022-01-21 00:00:00.000000,219900.0,203.0,2022-01
510,51112,3.0,2.0,0.35,Connecticut,6078,1864.0,2021-12-01 00:00:00.000000,359800.0,193.0,2021-12
511,51146,4.0,2.0,0.38,Connecticut,6108,1440.0,2021-11-29 00:00:00.000000,289000.0,201.0,2021-11
512,51198,4.0,2.0,0.14,Connecticut,6108,1606.0,2021-04-05 00:00:00.000000,229000.0,143.0,2021-04
513,51250,2.0,2.0,1.0,Massachusetts,1085,1341.0,2022-01-05 00:00:00.000000,237900.0,177.0,2022-01
514,51255,8.0,3.0,0.14,Connecticut,6120,3579.0,2021-04-30 00:00:00.000000,300000.0,84.0,2021-04
515,51264,6.0,3.0,0.12,Connecticut,6106,4005.0,2021-07-02 00:00:00.000000,360000.0,90.0,2021-07
516,51307,5.0,2.0,0.06,Connecticut,6082,1824.0,2022-01-13 00:00:00.000000,229900.0,126.0,2022-01
517,51328,3.0,2.0,0.46,Connecticut,6074,2080.0,2022-01-04 00:00:00.000000,368000.0,177.0,2022-01
518,51403,3.0,3.0,1.07,Connecticut,6078,1630.0,2021-03-31 00:00:00.000000,419900.0,258.0,2021-03
519,51414,3.0,2.0,0.34,Massachusetts,1085,1424.0,2021-11-10 00:00:00.000000,299413.0,210.0,2021-11
520,51534,3.0,2.0,5.49,Connecticut,6238,1288.0,2021-06-04 00:00:00.000000,164900.0,128.0,2021-06
521,51661,4.0,3.0,1.34,Connecticut,6029,2850.0,2021-11-17 00:00:00.000000,629900.0,221.0,2021-11
522,51664,3.0,3.0,1.02,Connecticut,6066,2358.0,2021-12-01 00:00:00.000000,625000.0,265.0,2021-12
523,51665,3.0,1.0,0.06,Connecticut,6082,1209.0,2021-08-05 00:00:00.000000,189900.0,157.0,2021-08
524,51720,3.0,2.0,0.63,Connecticut,6071,1166.0,2021-10-25 00:00:00.000000,249525.0,214.0,2021-10
525,51745,3.0,3.0,1.0,Connecticut,6082,2010.0,2022-01-06 00:00:00.000000,495000.0,246.0,2022-01
526,51758,4.0,2.0,1.43,Connecticut,6029,1758.0,2021-03-04 00:00:00.000000,349900.0,199.0,2021-03
527,51769,3.0,1.0,1.0,Connecticut,6076,1008.0,2021-09-20 00:00:00.000000,229900.0,228.0,2021-09
528,51810,3.0,2.0,0.93,Connecticut,6029,1028.0,2021-11-10 00:00:00.000000,259900.0,253.0,2021-11
529,51838,3.0,3.0,3.11,Massachusetts,1095,2275.0,2021-06-18 00:00:00.000000,599000.0,263.0,2021-06
530,51852,3.0,3.0,0.5,Connecticut,6082,1904.0,2021-06-28 00:00:00.000000,319900.0,168.0,2021-06
531,51860,3.0,1.0,0.34,Connecticut,6238,992.0,2021-03-25 00:00:00.000000,244900.0,247.0,2021-03
532,51863,5.0,3.0,0.35,Connecticut,6082,2064.0,2021-04-05 00:00:00.000000,349900.0,170.0,2021-04
533,51929,3.0,2.0,0.35,Connecticut,6078,1864.0,2021-12-01 00:00:00.000000,359800.0,193.0,2021-12
534,51952,4.0,3.0,0.45,Connecticut,6066,1527.0,2021-10-27 00:00:00.000000,339900.0,223.0,2021-10
535,51954,4.0,3.0,0.46,Massachusetts,1075,2108.0,2021-09-21 00:00:00.000000,400000.0,190.0,2021-09
536,52000,3.0,2.0,0.16,Massachusetts,1108,1181.0,2021-06-15 00:00:00.000000,244900.0,207.0,2021-06
537,52008,4.0,1.0,0.91,Massachusetts,1027,1404.0,2021-09-23 00:00:00.000000,349900.0,249.0,2021-09
538,52011,3.0,2.0,0.63,Connecticut,6082,1308.0,2021-10-13 00:00:00.000000,269900.0,206.0,2021-10
539,52031,3.0,3.0,1.01,Connecticut,6238,2161.0,2021-04-01 00:00:00.000000,399900.0,185.0,2021-04
540,52043,2.0,2.0,0.28,Connecticut,6096,947.0,2021-11-01 00:00:00.000000,247900.0,262.0,2021-11
541,52080,3.0,2.0,0.14,Massachusetts,1151,1799.0,2021-12-14 00:00:00.000000,299000.0,166.0,2021-12
542,52111,5.0,2.0,0.11,Massachusetts,1108,1634.0,2021-10-12 00:00:00.000000,269000.0,165.0,2021-10
543,52118,3.0,2.0,0.16,Connecticut,6016,1320.0,2021-04-06 00:00:00.000000,214900.0,163.0,2021-04
544,52132,3.0,1.0,0.17,Massachusetts,1109,1085.0,2022-01-21 00:00:00.000000,219900.0,203.0,2022-01
545,52157,3.0,2.0,0.94,Connecticut,6029,1939.0,2021-06-16 00:00:00.000000,469900.0,242.0,2021-06
546,52169,3.0,2.0,0.16,Massachusetts,1002,1280.0,2021-08-19 00:00:00.000000,275000.0,215.0,2021-08
547,52250,2.0,2.0,1.0,Massachusetts,1085,1341.0,2022-01-05 00:00:00.000000,237900.0,177.0,2022-01
548,52327,3.0,3.0,1.07,Connecticut,6078,1630.0,2021-03-31 00:00:00.000000,419900.0,258.0,2021-03
549,52337,3.0,2.0,3.2,Connecticut,6238,1730.0,2021-10-13 00:00:00.000000,379900.0,220.0,2021-10
550,52782,1.0,1.0,5.46,Massachusetts,1026,600.0,2021-05-05 00:00:00.000000,144000.0,240.0,2021-05
551,52932,4.0,1.0,0.91,Massachusetts,1027,1404.0,2021-09-23 00:00:00.000000,349900.0,249.0,2021-09
552,52937,3.0,2.0,0.63,Connecticut,6082,1308.0,2021-10-13 00:00:00.000000,269900.0,206.0,2021-10
553,53059,2.0,2.0,1.0,Massachusetts,1085,1341.0,2022-01-05 00:00:00.000000,237900.0,177.0,2022-01
554,53103,4.0,2.0,0.13,Massachusetts,1040,1529.0,2021-03-22 00:00:00.000000,229000.0,150.0,2021-03
555,53110,5.0,2.0,0.06,Connecticut,6082,1824.0,2022-01-13 00:00:00.000000,229900.0,126.0,2022-01
556,53125,3.0,3.0,1.07,Connecticut,6078,1630.0,2021-03-31 00:00:00.000000,419900.0,258.0,2021-03
557,53138,3.0,2.0,0.34,Massachusetts,1085,1424.0,2021-11-10 00:00:00.000000,299413.0,210.0,2021-11
558,53194,3.0,1.0,0.06,Connecticut,6082,1209.0,2021-08-05 00:00:00.000000,189900.0,157.0,2021-08
559,53257,3.0,1.0,0.35,Connecticut,6096,996.0,2021-12-03 00:00:00.000000,269900.0,271.0,2021-12
560,53264,3.0,3.0,1.0,Connecticut,6082,2010.0,2022-01-06 00:00:00.000000,495000.0,246.0,2022-01
561,53318,3.0,2.0,0.35,Connecticut,6078,1864.0,2021-12-01 00:00:00.000000,359800.0,193.0,2021-12
562,53340,4.0,1.0,0.91,Massachusetts,1027,1404.0,2021-09-23 00:00:00.000000,349900.0,249.0,2021-09
563,53343,3.0,2.0,0.63,Connecticut,6082,1308.0,2021-10-13 00:00:00.000000,269900.0,206.0,2021-10
564,53374,2.0,2.0,0.28,Connecticut,6096,947.0,2021-11-01 00:00:00.000000,247900.0,262.0,2021-11
565,53409,2.0,2.0,1.0,Massachusetts,1085,1341.0,2022-01-05 00:00:00.000000,237900.0,177.0,2022-01
566,53413,5.0,2.0,0.06,Connecticut,6082,1824.0,2022-01-13 00:00:00.000000,229900.0,126.0,2022-01
567,53562,1.0,1.0,5.46,Massachusetts,1026,600.0,2021-05-05 00:00:00.000000,144000.0,240.0,2021-05
568,53666,4.0,3.0,0.46,Massachusetts,1075,2108.0,2021-09-21 00:00:00.000000,400000.0,190.0,2021-09
569,53715,4.0,1.0,0.91,Massachusetts,1027,1404.0,2021-09-23 00:00:00.000000,349900.0,249.0,2021-09
570,53758,3.0,2.0,0.16,Massachusetts,1002,1280.0,2021-08-19 00:00:00.000000,275000.0,215.0,2021-08
571,53795,2.0,2.0,1.0,Massachusetts,1085,1341.0,2022-01-05 00:00:00.000000,237900.0,177.0,2022-01
572,53800,4.0,2.0,0.13,Massachusetts,1040,1529.0,2021-03-22 00:00:00.000000,229000.0,150.0,2021-03
573,53941,1.0,1.0,5.46,Massachusetts,1026,600.0,2021-05-05 00:00:00.000000,144000.0,240.0,2021-05
574,54001,4.0,3.0,0.46,Massachusetts,1075,2108.0,2021-09-21 00:00:00.000000,400000.0,190.0,2021-09
575,54012,4.0,1.0,0.91,Massachusetts,1027,1404.0,2021-09-23 00:00:00.000000,349900.0,249.0,2021-09
576,54045,3.0,2.0,0.16,Massachusetts,1002,1280.0,2021-08-19 00:00:00.000000,275000.0,215.0,2021-08
577,54087,4.0,2.0,0.13,Massachusetts,1040,1529.0,2021-03-22 00:00:00.000000,229000.0,150.0,2021-03
578,54116,3.0,2.0,0.14,Massachusetts,1151,1799.0,2021-12-14 00:00:00.000000,299000.0,166.0,2021-12
579,54122,4.0,3.0,2.34,Connecticut,6238,3320.0,2021-06-01 00:00:00.000000,579900.0,175.0,2021-06
580,54141,3.0,1.0,0.29,Connecticut,6118,960.0,2021-12-16 00:00:00.000000,219000.0,228.0,2021-12
581,54248,3.0,2.0,2.02,New York,12521,1600.0,2021-11-24 00:00:00.000000,425000.0,266.0,2021-11
582,54444,2.0,1.0,0.3,Massachusetts,1230,1364.0,2021-09-30 00:00:00.000000,550000.0,403.0,2021-09
583,54485,2.0,1.0,0.3,Massachusetts,1230,1364.0,2021-09-30 00:00:00.000000,550000.0,403.0,2021-09
584,54551,3.0,2.0,2.02,New York,12521,1600.0,2021-11-24 00:00:00.000000,425000.0,266.0,2021-11
585,55352,1.0,1.0,5.46,Massachusetts,1026,600.0,2021-05-05 00:00:00.000000,144000.0,240.0,2021-05
586,55858,4.0,2.0,11.22,New York,12029,1931.0,2022-02-17 00:00:00.000000,299900.0,155.0,2022-02
587,56028,3.0,3.0,0.23,Connecticut,6018,1510.0,2021-10-12 00:00:00.000000,288500.0,191.0,2021-10
588,56221,2.0,1.0,0.3,Massachusetts,1230,1364.0,2021-09-30 00:00:00.000000,550000.0,403.0,2021-09
589,56469,4.0,3.0,0.33,New York,12037,2250.0,2022-01-13 00:00:00.000000,277000.0,123.0,2022-01
590,56755,4.0,2.0,0.45,New York,12075,4520.0,2021-06-24 00:00:00.000000,312000.0,69.0,2021-06
591,56877,2.0,1.0,2.39,New York,12513,720.0,2021-03-24 00:00:00.000000,229900.0,319.0,2021-03
592,56916,4.0,2.0,11.22,New York,12029,1931.0,2022-02-17 00:00:00.000000,299900.0,155.0,2022-02
593,56933,3.0,4.0,0.91,New York,12075,2120.0,2022-03-07 00:00:00.000000,425000.0,200.0,2022-03
594,57067,4.0,2.0,0.21,Connecticut,6790,1824.0,2021-12-16 00:00:00.000000,199900.0,110.0,2021-12
595,57133,2.0,2.0,0.35,Connecticut,6790,912.0,2021-06-28 00:00:00.000000,225000.0,247.0,2021-06
596,57217,3.0,2.0,2.7,Connecticut,6751,2134.0,2021-08-31 00:00:00.000000,475000.0,223.0,2021-08
597,57228,2.0,1.0,0.28,Connecticut,6795,1256.0,2021-08-17 00:00:00.000000,299900.0,239.0,2021-08
598,57248,3.0,2.0,0.24,New York,12090,1800.0,2021-04-02 00:00:00.000000,199000.0,111.0,2021-04
599,57249,3.0,3.0,0.23,Connecticut,6018,1510.0,2021-10-12 00:00:00.000000,288500.0,191.0,2021-10
600,57259,3.0,2.0,0.28,Connecticut,6795,2336.0,2021-03-18 00:00:00.000000,374800.0,160.0,2021-03
601,57260,3.0,2.0,4.83,Connecticut,6031,2252.0,2021-04-28 00:00:00.000000,725000.0,322.0,2021-04
602,57267,4.0,2.0,99.0,New York,12123,2368.0,2021-06-28 00:00:00.000000,700000.0,296.0,2021-06
603,57289,2.0,1.0,2.67,New York,12090,1216.0,2021-07-02 00:00:00.000000,215000.0,177.0,2021-07
604,57314,3.0,2.0,0.32,Connecticut,6795,1152.0,2021-10-04 00:00:00.000000,359900.0,312.0,2021-10
605,57316,5.0,4.0,20.0,Connecticut,6759,4007.0,2021-07-20 00:00:00.000000,1850000.0,462.0,2021-07
606,57386,3.0,2.0,0.31,Connecticut,6790,1134.0,2021-11-22 00:00:00.000000,269500.0,238.0,2021-11
607,57565,3.0,2.0,1.83,Connecticut,6759,1912.0,2022-01-03 00:00:00.000000,499000.0,261.0,2022-01
608,57568,7.0,8.0,1.33,Connecticut,6759,7005.0,2021-05-07 00:00:00.000000,2475000.0,353.0,2021-05
609,57584,3.0,2.0,0.27,Connecticut,6790,1056.0,2021-03-17 00:00:00.000000,195000.0,185.0,2021-03
610,57610,2.0,1.0,0.3,Massachusetts,1230,1364.0,2021-09-30 00:00:00.000000,550000.0,403.0,2021-09
611,57709,3.0,2.0,0.62,Connecticut,6787,1596.0,2021-11-29 00:00:00.000000,324900.0,204.0,2021-11
612,57742,7.0,3.0,0.1,Connecticut,6790,2774.0,2021-06-07 00:00:00.000000,210000.0,76.0,2021-06
613,57750,4.0,3.0,12.53,New York,12168,2400.0,2021-06-22 00:00:00.000000,450000.0,188.0,2021-06
614,57764,5.0,2.0,0.1,Connecticut,6790,2230.0,2022-02-14 00:00:00.000000,189900.0,85.0,2022-02
615,57765,3.0,3.0,1.84,Connecticut,6778,1560.0,2021-07-23 00:00:00.000000,449900.0,288.0,2021-07
616,57767,5.0,3.0,2.0,Connecticut,6759,2364.0,2021-04-13 00:00:00.000000,599000.0,253.0,2021-04
617,57781,4.0,4.0,0.87,Connecticut,6756,1548.0,2021-06-01 00:00:00.000000,515000.0,333.0,2021-06
618,57914,4.0,2.0,11.22,New York,12029,1931.0,2022-02-17 00:00:00.000000,299900.0,155.0,2022-02
619,58297,4.0,2.0,11.22,New York,12029,1931.0,2022-02-17 00:00:00.000000,299900.0,155.0,2022-02
620,58507,3.0,3.0,0.23,Connecticut,6018,1510.0,2021-10-12 00:00:00.000000,288500.0,191.0,2021-10
621,58657,2.0,1.0,0.3,Massachusetts,1230,1364.0,2021-09-30 00:00:00.000000,550000.0,403.0,2021-09
622,58935,3.0,1.0,0.14,Connecticut,6098,1170.0,2021-04-29 00:00:00.000000,279000.0,238.0,2021-04
623,58970,3.0,2.0,4.83,Connecticut,6031,2252.0,2021-04-28 00:00:00.000000,725000.0,322.0,2021-04
624,58993,3.0,3.0,0.23,Connecticut,6018,1510.0,2021-10-12 00:00:00.000000,288500.0,191.0,2021-10
625,59069,2.0,1.0,0.3,Massachusetts,1230,1364.0,2021-09-30 00:00:00.000000,550000.0,403.0,2021-09
626,59267,3.0,3.0,1.08,Connecticut,6118,2318.0,2021-03-08 00:00:00.000000,389999.0,168.0,2021-03
627,59436,9.0,3.0,0.15,Connecticut,6120,3585.0,2021-05-24 00:00:00.000000,249900.0,70.0,2021-05
628,59465,6.0,3.0,0.16,Connecticut,6108,3332.0,2021-06-16 00:00:00.000000,299000.0,90.0,2021-06
629,59505,4.0,3.0,0.21,Connecticut,6105,3404.0,2021-11-04 00:00:00.000000,224900.0,66.0,2021-11
630,59587,4.0,2.0,0.12,Connecticut,6108,1972.0,2021-07-21 00:00:00.000000,219900.0,112.0,2021-07
631,59609,8.0,3.0,0.16,Connecticut,6114,3570.0,2021-04-08 00:00:00.000000,329000.0,92.0,2021-04
632,59726,4.0,2.0,0.69,Connecticut,6029,1575.0,2021-06-07 00:00:00.000000,294999.0,187.0,2021-06
633,59754,3.0,2.0,0.25,Connecticut,6106,1732.0,2021-11-09 00:00:00.000000,234900.0,136.0,2021-11
634,59803,3.0,1.0,0.23,Connecticut,6480,946.0,2021-08-19 00:00:00.000000,179900.0,190.0,2021-08
635,59915,3.0,3.0,0.19,Connecticut,6450,2100.0,2021-04-16 00:00:00.000000,379000.0,180.0,2021-04
636,59916,3.0,1.0,0.41,Connecticut,6457,1014.0,2021-11-08 00:00:00.000000,280000.0,276.0,2021-11
637,59921,4.0,3.0,1.34,Connecticut,6029,2850.0,2021-11-17 00:00:00.000000,629900.0,221.0,2021-11
638,59923,3.0,3.0,1.02,Connecticut,6066,2358.0,2021-12-01 00:00:00.000000,625000.0,265.0,2021-12
639,59948,3.0,2.0,0.26,Connecticut,6108,1030.0,2022-01-25 00:00:00.000000,215000.0,209.0,2022-01
640,59968,3.0,1.0,0.06,Connecticut,6082,1209.0,2021-08-05 00:00:00.000000,189900.0,157.0,2021-08
641,59993,3.0,2.0,0.24,Connecticut,6118,1687.0,2021-11-29 00:00:00.000000,274900.0,163.0,2021-11
642,60019,2.0,2.0,0.26,Connecticut,6109,801.0,2021-09-10 00:00:00.000000,224900.0,281.0,2021-09
643,60031,3.0,2.0,0.13,Connecticut,6112,1244.0,2021-09-30 00:00:00.000000,229900.0,185.0,2021-09
644,60033,3.0,1.0,0.62,Connecticut,6035,1040.0,2021-12-29 00:00:00.000000,250000.0,240.0,2021-12
645,60037,3.0,2.0,0.34,Connecticut,6107,1470.0,2021-11-05 00:00:00.000000,379900.0,258.0,2021-11
646,60039,3.0,2.0,0.52,Connecticut,6074,1248.0,2021-12-13 00:00:00.000000,349900.0,280.0,2021-12
647,60082,6.0,5.0,1.14,Connecticut,6105,4660.0,2021-03-01 00:00:00.000000,699900.0,150.0,2021-03
648,60109,3.0,3.0,2.17,Connecticut,6060,2457.0,2021-04-05 00:00:00.000000,625000.0,254.0,2021-04
649,60113,3.0,2.0,0.14,Connecticut,6107,1634.0,2022-01-10 00:00:00.000000,399900.0,245.0,2022-01
650,60114,3.0,2.0,0.63,Connecticut,6071,1166.0,2021-10-25 00:00:00.000000,249525.0,214.0,2021-10
651,60123,3.0,2.0,0.33,Connecticut,6095,1907.0,2021-10-18 00:00:00.000000,249525.0,131.0,2021-10
652,60150,7.0,5.0,0.17,Connecticut,6112,3632.0,2021-03-11 00:00:00.000000,264500.0,73.0,2021-03
653,60201,4.0,3.0,0.18,Connecticut,6424,1701.0,2021-04-19 00:00:00.000000,330000.0,194.0,2021-04
654,60217,3.0,3.0,1.0,Connecticut,6082,2010.0,2022-01-06 00:00:00.000000,495000.0,246.0,2022-01
655,60226,3.0,2.0,0.66,Connecticut,6424,1296.0,2021-11-30 00:00:00.000000,249000.0,192.0,2021-11
656,60243,3.0,2.0,0.24,Connecticut,6112,1290.0,2021-11-17 00:00:00.000000,259900.0,201.0,2021-11
657,60259,3.0,3.0,1.39,Connecticut,6424,2888.0,2021-04-19 00:00:00.000000,499000.0,173.0,2021-04
658,60289,3.0,1.0,0.35,Connecticut,6096,996.0,2021-12-03 00:00:00.000000,269900.0,271.0,2021-12
659,60300,4.0,2.0,1.43,Connecticut,6029,1758.0,2021-03-04 00:00:00.000000,349900.0,199.0,2021-03
660,60355,3.0,2.0,0.63,Connecticut,6108,2189.0,2021-05-21 00:00:00.000000,299900.0,137.0,2021-05
661,60358,2.0,2.0,0.29,Connecticut,6457,1008.0,2021-04-01 00:00:00.000000,239900.0,238.0,2021-04
662,60404,3.0,2.0,0.23,Connecticut,6118,1217.0,2022-01-27 00:00:00.000000,249900.0,205.0,2022-01
663,60410,3.0,2.0,0.26,Connecticut,6107,1724.0,2021-04-01 00:00:00.000000,379900.0,220.0,2021-04
664,60466,3.0,2.0,0.19,Connecticut,6107,1881.0,2021-03-05 00:00:00.000000,649900.0,346.0,2021-03
665,60554,3.0,3.0,0.51,Connecticut,6040,2152.0,2021-12-16 00:00:00.000000,389900.0,181.0,2021-12
666,60559,5.0,8.0,1.93,Connecticut,6073,5353.0,2021-03-24 00:00:00.000000,925000.0,173.0,2021-03
667,60563,3.0,2.0,0.93,Connecticut,6029,1028.0,2021-11-10 00:00:00.000000,259900.0,253.0,2021-11
668,60575,3.0,3.0,0.34,Connecticut,6032,2090.0,2022-01-18 00:00:00.000000,559900.0,268.0,2022-01
669,60585,4.0,3.0,0.78,Connecticut,6469,2350.0,2021-12-28 00:00:00.000000,485700.0,207.0,2021-12
670,60592,4.0,3.0,2.16,Connecticut,6424,2655.0,2021-03-08 00:00:00.000000,424900.0,160.0,2021-03
671,60612,3.0,2.0,0.22,Connecticut,6109,1236.0,2021-06-04 00:00:00.000000,279900.0,226.0,2021-06
672,60646,3.0,3.0,3.11,Massachusetts,1095,2275.0,2021-06-18 00:00:00.000000,599000.0,263.0,2021-06
673,60649,3.0,3.0,0.33,Connecticut,6457,1740.0,2021-05-03 00:00:00.000000,349900.0,201.0,2021-05
674,60661,3.0,3.0,0.35,Connecticut,6457,1518.0,2021-06-14 00:00:00.000000,349900.0,231.0,2021-06
675,60682,3.0,2.0,0.35,Connecticut,6415,1044.0,2021-11-16 00:00:00.000000,283995.0,272.0,2021-11
676,60744,8.0,3.0,0.14,Connecticut,6120,3139.0,2021-09-30 00:00:00.000000,269900.0,86.0,2021-09
677,60745,3.0,3.0,0.5,Connecticut,6082,1904.0,2021-06-28 00:00:00.000000,319900.0,168.0,2021-06
678,60748,4.0,3.0,0.94,Connecticut,6422,2848.0,2021-11-04 00:00:00.000000,469900.0,165.0,2021-11
679,60752,4.0,3.0,0.77,Connecticut,6070,2468.0,2021-10-18 00:00:00.000000,400000.0,162.0,2021-10
680,60782,3.0,2.0,0.52,Connecticut,6040,1416.0,2021-10-01 00:00:00.000000,264900.0,187.0,2021-10
681,60795,3.0,3.0,0.18,Connecticut,6109,1778.0,2021-12-28 00:00:00.000000,379900.0,214.0,2021-12
682,60799,5.0,3.0,0.15,Connecticut,6051,2777.0,2021-12-14 00:00:00.000000,300000.0,108.0,2021-12
683,60802,6.0,3.0,0.15,Connecticut,6051,2777.0,2021-12-14 00:00:00.000000,300000.0,108.0,2021-12
684,60887,6.0,2.0,0.28,Connecticut,6053,2318.0,2021-08-24 00:00:00.000000,325000.0,140.0,2021-08
685,60909,3.0,2.0,0.35,Connecticut,6078,1864.0,2021-12-01 00:00:00.000000,359800.0,193.0,2021-12
686,60922,3.0,3.0,0.61,Connecticut,6109,1316.0,2021-12-13 00:00:00.000000,379900.0,289.0,2021-12
687,60928,3.0,2.0,0.28,Connecticut,6107,1268.0,2021-10-01 00:00:00.000000,399900.0,315.0,2021-10
688,60933,4.0,3.0,1.94,Connecticut,6060,3000.0,2021-04-19 00:00:00.000000,625000.0,208.0,2021-04
689,60957,3.0,3.0,2.59,Connecticut,6238,1800.0,2021-10-18 00:00:00.000000,384900.0,214.0,2021-10
690,61014,3.0,1.0,0.21,Connecticut,6118,1338.0,2021-09-17 00:00:00.000000,249900.0,187.0,2021-09
691,61042,4.0,3.0,0.45,Connecticut,6066,1527.0,2021-10-27 00:00:00.000000,339900.0,223.0,2021-10
692,61047,3.0,2.0,0.14,Connecticut,6111,1016.0,2021-11-19 00:00:00.000000,275000.0,271.0,2021-11
693,61053,3.0,3.0,0.22,Connecticut,6107,2475.0,2021-08-24 00:00:00.000000,585000.0,236.0,2021-08
694,61075,4.0,3.0,0.46,Massachusetts,1075,2108.0,2021-09-21 00:00:00.000000,400000.0,190.0,2021-09
695,61086,3.0,2.0,0.26,Connecticut,6109,1405.0,2022-01-28 00:00:00.000000,310000.0,221.0,2022-01
696,61087,3.0,3.0,0.33,Connecticut,6117,1997.0,2022-01-18 00:00:00.000000,488888.0,245.0,2022-01
697,61098,3.0,2.0,0.2,Connecticut,6110,1266.0,2021-11-19 00:00:00.000000,324900.0,257.0,2021-11
698,61169,5.0,2.0,0.08,Connecticut,6457,1760.0,2021-12-01 00:00:00.000000,184900.0,105.0,2021-12
699,61170,3.0,2.0,0.16,Massachusetts,1108,1181.0,2021-06-15 00:00:00.000000,244900.0,207.0,2021-06
700,61171,4.0,1.0,0.91,Massachusetts,1027,1404.0,2021-09-23 00:00:00.000000,349900.0,249.0,2021-09
701,61177,3.0,2.0,0.63,Connecticut,6082,1308.0,2021-10-13 00:00:00.000000,269900.0,206.0,2021-10
702,61180,3.0,2.0,0.3,Connecticut,6111,1153.0,2021-10-13 00:00:00.000000,274900.0,238.0,2021-10
703,61234,3.0,2.0,0.38,Connecticut,6053,1238.0,2021-08-23 00:00:00.000000,279900.0,226.0,2021-08
704,61281,3.0,3.0,1.01,Connecticut,6238,2161.0,2021-04-01 00:00:00.000000,399900.0,185.0,2021-04
705,61324,2.0,2.0,0.28,Connecticut,6096,947.0,2021-11-01 00:00:00.000000,247900.0,262.0,2021-11
706,61327,4.0,2.0,0.19,Connecticut,6108,1392.0,2021-10-18 00:00:00.000000,279900.0,201.0,2021-10
707,61353,2.0,1.0,0.08,Connecticut,6457,857.0,2021-11-23 00:00:00.000000,161000.0,188.0,2021-11
708,61375,3.0,2.0,0.14,Massachusetts,1151,1799.0,2021-12-14 00:00:00.000000,299000.0,166.0,2021-12
709,61437,1.0,1.0,0.19,Connecticut,6481,530.0,2021-12-06 00:00:00.000000,129900.0,245.0,2021-12
710,61454,3.0,2.0,0.16,Connecticut,6016,1320.0,2021-04-06 00:00:00.000000,214900.0,163.0,2021-04
711,61471,10.0,3.0,0.11,Connecticut,6106,4200.0,2021-11-04 00:00:00.000000,299000.0,71.0,2021-11
712,61473,3.0,2.0,0.15,Connecticut,6053,1142.0,2021-12-17 00:00:00.000000,259900.0,228.0,2021-12
713,61479,2.0,2.0,0.08,Connecticut,6106,850.0,2022-02-03 00:00:00.000000,100000.0,118.0,2022-02
